time,u10,v10,d2m,t2m,sp,blh,tco3,tcwv,tcc,tp,wind_speed,wind_dir,RH,tp_mm
2022-01-06 06:00:00+07:00,-0.5162811,1.2822571,19.209564,20.220673,89936.51,41.93277,0.0054720193,37.003666,0.95043945,0.0,1.3822913,338.06857,93.91933,0.0
2022-01-06 07:00:00+07:00,-0.28953552,1.1946869,19.627533,20.879364,89963.914,87.84335,0.005474422,36.67457,0.9408264,0.0,1.2292712,346.3769,92.55634,0.0
2022-01-06 08:00:00+07:00,0.2102356,0.7037506,19.919647,21.861328,90002.93,305.88013,0.0054765157,36.591606,0.4234314,9.536743e-07,0.7344821,16.632782,88.74508,0.0009536743
2022-01-06 09:00:00+07:00,0.8457184,-0.044021606,19.355804,25.289154,90031.22,577.59375,0.0054697543,37.008446,0.3072815,6.198883e-06,0.8468633,92.979675,69.699356,0.006198883
2022-01-06 10:00:00+07:00,1.4804535,-0.8616028,19.82016,25.618134,90025.35,773.96094,0.005457867,37.768906,0.36749268,0.00048017502,1.7129221,120.19879,70.34991,0.48017502
2022-01-06 11:00:00+07:00,1.6104736,-1.3980103,19.460358,25.7471,90003.984,862.34595,0.0054498576,38.423218,0.5180969,0.003880024,2.1326177,130.96039,68.27165,3.880024
2022-01-06 12:00:00+07:00,1.7382812,-1.2277832,19.52536,24.35672,89940.36,745.3955,0.0054453947,39.333878,0.91741943,0.005909443,2.128162,125.234314,74.4703,5.909443
2022-01-06 13:00:00+07:00,1.5189819,-0.6955719,20.005463,25.105286,89837.016,564.52466,0.0054335482,37.93399,0.8887634,0.0014634132,1.6706665,114.60397,73.36565,1.4634132
2022-01-06 14:00:00+07:00,2.1368256,-0.16520691,20.719635,25.584198,89799.55,417.35327,0.005427096,38.079575,0.83499146,0.0019564629,2.1432023,94.42099,74.52008,1.9564629
2022-01-06 15:00:00+07:00,1.0879364,0.074783325,20.000092,24.324554,89829.164,464.8015,0.005401898,41.02601,0.9963074,0.0037961006,1.0905037,86.06775,76.84355,3.7961006
2022-01-06 16:00:00+07:00,1.6445923,0.06086731,19.097595,21.714447,89773.875,388.49,0.0053779595,40.76439,1.0,0.0016880035,1.6457182,87.8804,85.08537,1.6880035
2022-01-06 17:00:00+07:00,0.9798584,0.6964874,19.565033,20.095428,89839.75,181.06503,0.0053956285,41.94481,0.9963074,0.00089359283,1.2021718,54.594635,96.76553,0.89359283
2022-01-06 18:00:00+07:00,0.1993103,1.3550568,19.240082,19.752533,89800.49,156.29091,0.005409751,39.868767,0.9940796,0.0002641678,1.3696362,8.367432,96.865395,0.2641678
2022-01-06 19:00:00+07:00,0.19316101,1.2526245,19.302917,19.716766,89874.805,93.3506,0.0054334328,39.39264,0.9633484,8.583069e-06,1.2674302,8.766235,97.46108,0.008583069
2022-01-06 20:00:00+07:00,0.29766846,0.9942322,19.342377,19.79538,89969.89,72.95738,0.005446974,39.54727,1.0,0.0,1.0378363,16.66745,97.22545,0.0
2022-01-06 21:00:00+07:00,0.39471436,1.1644287,18.927887,19.32016,90069.516,76.868835,0.005438309,39.29502,1.0,0.0,1.2295095,18.725464,97.58479,0.0
2022-01-06 22:00:00+07:00,0.2220459,1.2800293,18.88382,19.463959,90054.85,68.86539,0.0054226257,38.808098,1.0,0.0,1.2991456,9.8411255,96.4502,0.0
2022-01-06 23:00:00+07:00,0.11643982,1.412857,18.839539,19.598724,90061.484,70.28221,0.0054199696,38.455936,1.0,0.0,1.417647,4.7113647,95.38187,0.0
2022-01-07 00:00:00+07:00,0.15724182,1.2382965,18.584564,19.467804,90022.75,63.66684,0.0054168217,38.115635,1.0,0.0,1.24824,7.2368164,94.64008,0.0
2022-01-07 01:00:00+07:00,0.26359558,1.1997681,18.362213,19.37918,89976.28,58.76143,0.0054213516,37.65198,1.0,0.0,1.2283835,12.391327,93.84691,0.0
2022-01-07 02:00:00+07:00,0.28323364,1.4134521,18.41626,19.240479,89904.586,59.946,0.005431395,37.29077,1.0,2.861023e-06,1.4415506,11.331116,94.98176,0.002861023
2022-01-07 03:00:00+07:00,0.24609375,1.5782166,18.153015,19.033539,89872.95,62.01613,0.005445447,37.004826,1.0,9.536743e-07,1.5972883,8.862854,94.63893,0.0009536743
2022-01-07 04:00:00+07:00,0.22862244,1.6251068,17.964874,18.915558,89865.58,65.71446,0.005454693,36.71907,1.0,0.0,1.6411095,8.007904,94.21775,0.0
2022-01-07 05:00:00+07:00,-0.04815674,1.3326874,18.663422,19.66623,89891.91,54.658157,0.0054674856,36.990467,0.9889221,0.0,1.3335572,357.9305,93.94313,0.0
2022-01-07 06:00:00+07:00,-0.09510803,1.4378052,18.67221,19.72638,89981.164,50.05316,0.0054736957,37.375317,0.8317871,3.8146973e-06,1.4409473,356.2155,93.644585,0.0038146973
2022-01-07 07:00:00+07:00,0.23878479,1.2974701,18.84372,19.982025,90032.96,104.414185,0.0054744743,37.634872,0.88916016,3.8146973e-06,1.31926,10.427948,93.16585,0.0038146973
