waktu,pm25,tinggi_lapisan_batas_m,ozon_kolom_kg_m2,uap_air_kolom_kg_m2,tutupan_awan_01,suhu_2m_C,titik_embun_C,tekanan_hPa,curah_hujan_mm,kecepatan_angin_kmh,arah_angin_derajat,kelembapan_persen
2023-04-03 01:00:00,2.7,166.85332,0.005826149,29.517471,0.94873047,20.238373,18.628143,896.0256,0.0011920929,2.6122603,194.31123,90.47272
2023-04-03 02:00:00,1.9,498.32556,0.005816754,29.72284,0.9167938,24.506622,18.516449,896.2531,0.03552437,1.0928042,306.69247,69.303474
2023-04-03 03:00:00,14.3,742.9562,0.0058139004,30.244812,0.9831543,25.181488,17.84195,896.46796,0.0808239,4.8472805,321.24316,63.807358
2023-04-03 04:00:00,4.2,833.813,0.005811874,30.761475,0.98664856,25.368195,17.177277,896.0982,0.14090538,6.40195,323.97742,60.510616
2023-04-03 05:00:00,8.7,870.17725,0.0058005005,31.653244,0.9663086,25.884338,17.304626,895.176,0.20694733,7.5378046,328.043,59.159714
2023-04-03 06:00:00,4.3,755.8661,0.005786497,33.077156,0.96520996,25.90915,17.172638,894.5407,0.3976822,7.9466815,327.57812,58.581894
2023-04-03 07:00:00,2.3,776.1636,0.005765151,34.47159,0.83966064,25.504852,17.739655,893.6321,0.42366982,7.3722954,321.32565,62.1902
2023-04-03 08:00:00,1.3,492.91382,0.0057485662,35.42714,0.83351135,24.839478,18.380096,893.2774,0.5135536,5.196749,304.23346,67.36049
2023-04-03 09:00:00,1.8,439.18018,0.005736172,36.43812,0.9407959,24.024445,18.442932,893.3807,0.4339218,4.6091504,287.64374,71.00834
2023-04-03 10:00:00,1.1,329.43262,0.005729273,36.760437,0.9714203,22.280273,18.14273,893.59045,0.17642975,1.7767932,316.33908,77.432686
2023-04-03 11:00:00,0.8,181.79765,0.0057370514,36.373413,1.0,21.89029,18.639252,894.2658,0.030517578,3.1948724,307.8933,81.80138
2023-04-03 12:00:00,0.2,96.710556,0.005734816,35.751648,0.9924164,21.684967,18.165161,895.0217,0.16355515,2.071698,278.0985,80.40881
2023-04-03 13:00:00,0.6,59.919952,0.005747758,33.86087,0.9842529,21.720734,18.77707,895.7809,0.23460388,1.6698261,206.9545,83.36809
2023-04-03 14:00:00,0.2,57.60855,0.0057624206,31.603973,0.98905945,20.545227,18.723053,896.1943,0.0500679,2.7266707,189.54033,89.30368
2023-04-03 15:00:00,0.3,44.769333,0.005772192,29.5598,0.9733734,20.439423,18.762299,896.68225,0.0042915344,2.7608736,188.36873,90.109184
2023-04-03 16:00:00,2.1,43.91136,0.005778935,27.483322,0.9766998,20.540924,18.648956,896.3588,0.0,2.8734212,203.08598,88.91445
2023-04-03 17:00:00,2.0,45.24649,0.0057782605,25.945541,0.9981537,19.73819,18.494202,896.14276,0.0,2.887255,212.77971,92.53936
2023-04-03 18:00:00,1.2,51.85565,0.005781397,25.162247,1.0,19.239532,18.130981,895.91284,0.0,3.2130194,214.8755,93.30258
2023-04-03 19:00:00,0.3,34.6519,0.005769387,24.614334,0.9994507,19.152374,17.97525,895.1446,0.0009536743,3.0630538,209.13924,92.89699
2023-04-03 20:00:00,0.3,30.219955,0.0057537258,24.22371,1.0,18.383698,17.729675,894.8661,0.00023841858,2.9391081,204.5988,95.97373
2023-04-03 21:00:00,0.5,35.120377,0.005732786,23.805183,0.9698639,18.178589,17.431976,894.58044,0.0,3.0705502,198.24988,95.408325
2023-04-03 22:00:00,1.2,21.860992,0.005778428,24.680618,0.9741211,18.349579,17.342865,895.18445,0.0,2.2573733,199.00153,93.860596
2023-04-03 23:00:00,0.7,17.86975,0.0057700872,24.4613,1.0,18.12851,17.072754,895.2516,0.0,2.0597997,200.93143,93.559616
2023-04-04 00:00:00,0.6,31.72612,0.0057694726,24.629807,0.9901886,18.921661,17.619843,895.81506,0.0,2.5729337,192.29237,92.1579
2023-04-04 01:00:00,0.6,301.12427,0.0057826005,24.677017,0.9659271,20.389313,17.371948,896.3172,0.0,2.0796204,227.00482,82.82731
2023-04-04 02:00:00,0.7,665.86475,0.0057816654,25.381485,0.9805603,24.270905,17.100464,896.7834,0.0,2.3456147,270.4978,64.29422
2023-04-04 03:00:00,1.4,963.18286,0.0057776235,26.464722,0.9981537,24.421173,17.27475,897.0862,0.0052452087,3.865029,281.20294,64.42429
2023-04-04 04:00:00,2.0,1129.4319,0.005771477,27.296326,1.0,24.924408,17.245514,896.6702,0.02026558,4.6532903,284.5602,62.399982
2023-04-04 05:00:00,8.0,1025.366,0.005746618,27.95947,1.0,26.21939,17.4617,895.7299,0.0975132,4.9234157,292.14746,58.576946
2023-04-04 06:00:00,5.0,978.1985,0.0057260804,28.62616,1.0,25.99054,17.49411,894.87244,0.11062622,5.3403993,295.82178,59.4966
2023-04-04 07:00:00,1.5,942.6936,0.0057096705,28.97718,1.0,26.229523,17.537811,894.2037,0.11920929,5.2831974,306.7995,58.82373
2023-04-04 08:00:00,1.3,887.7771,0.005692929,29.211998,0.9994507,25.543304,17.78183,893.52875,0.061750412,4.8385324,307.49228,62.21336
2023-04-04 09:00:00,1.0,603.37036,0.005682856,29.276913,1.0,24.69336,18.401154,893.2342,0.025749207,2.9297864,294.12665,68.04068
2023-04-04 10:00:00,0.8,365.94385,0.005675763,30.01886,0.9963074,23.589386,18.244965,893.72034,0.034332275,1.8743124,323.07233,71.992134
2023-04-04 11:00:00,0.3,163.5893,0.0056748427,30.925888,0.99183655,23.395355,19.226501,894.12085,0.07343292,1.1526687,325.81845,77.448456
2023-04-04 12:00:00,0.2,86.07225,0.005677037,31.734436,0.938385,22.787811,19.527802,895.24585,0.058412552,1.8154503,327.63425,81.86729
2023-04-04 13:00:00,0.1,52.393814,0.0056806915,31.904526,0.9603882,22.604828,19.499268,896.0076,0.044584274,1.0117334,356.83777,82.63441
2023-04-04 14:00:00,0.1,41.647003,0.0057018623,31.431396,0.88165283,21.786865,19.157745,896.5016,0.02336502,0.7744708,265.58633,85.027885
2023-04-04 15:00:00,0.1,38.425674,0.005712267,31.349152,0.8607483,21.444977,19.228912,896.8343,0.00834465,1.2359289,232.32893,87.21019
2023-04-04 16:00:00,0.7,36.01326,0.005711388,30.993858,0.68711853,21.631592,19.26712,896.6785,0.0023841858,1.956807,189.79788,86.425316
2023-04-04 17:00:00,3.9,40.99895,0.005717445,30.91652,0.6904144,20.82022,19.264648,896.4342,0.0,2.263136,186.32945,90.82136
2023-04-04 18:00:00,4.7,40.357758,0.0057240017,31.456772,0.77290344,20.104095,18.91269,896.0162,0.0011920929,2.8565571,201.28131,92.86371
2023-04-04 19:00:00,6.7,53.780212,0.0057161637,31.708435,0.8518677,20.209991,18.958344,895.46,0.002861023,1.8031757,194.15605,92.52087
2023-04-04 20:00:00,20.7,84.58542,0.0057028234,31.507599,0.94322205,19.685425,18.672028,895.1727,0.0019073486,2.8084216,189.65892,93.88178
2023-04-04 21:00:00,10.0,66.53978,0.0056844577,30.992401,0.97595215,19.653687,18.519135,894.9016,0.0,3.4098256,183.75108,93.1712
2023-04-04 22:00:00,47.2,65.04108,0.0056963637,28.936844,0.96499634,19.590912,17.864838,895.293,0.0,3.4936368,184.74226,89.77137
2023-04-04 23:00:00,5.6,44.77446,0.005686391,27.84665,0.8370819,19.217133,17.651398,895.40424,0.0,3.147139,188.4431,90.655785
2023-04-05 00:00:00,3.6,56.821365,0.0056858696,26.910034,0.24549866,19.999786,17.913849,895.9842,0.00023841858,3.3249094,180.66927,87.7943
2023-04-05 01:00:00,3.8,275.6236,0.005700685,26.249466,0.17037964,21.34793,17.577423,896.36383,0.0021457672,1.0196209,188.9229,79.10437
2023-04-05 02:00:00,4.6,579.3777,0.005720921,26.166168,0.22142029,25.447449,17.680695,896.3158,0.015974045,1.4040406,303.7709,62.17127
2023-04-05 03:00:00,4.4,873.3689,0.0057411566,26.801193,0.42425537,25.575043,17.357727,896.42346,0.02169609,3.1139672,307.3797,60.457283
2023-04-05 04:00:00,22.2,1062.5508,0.0057312325,27.748688,0.6522522,26.235107,17.246399,896.0156,0.0054836273,4.1562595,310.31323,57.73195
2023-04-05 05:00:00,16.9,1148.1882,0.005714122,28.83783,0.6693115,27.68814,17.570526,895.2003,0.01335144,4.6479454,316.5578,54.103554
2023-04-05 06:00:00,18.7,1199.0212,0.00571068,29.721664,0.8312988,27.907074,17.41446,894.6376,0.015258789,5.166825,313.9636,52.892715
2023-04-05 07:00:00,15.9,1177.6167,0.005694177,30.5466,0.7345276,27.673248,17.531982,893.7631,0.0042915344,5.551728,310.7067,54.019173
2023-04-05 08:00:00,3.1,1132.4016,0.0056810454,31.471436,0.79945374,26.58908,18.170105,893.19586,0.00667572,5.6858163,309.03265,59.926807
2023-04-05 09:00:00,1.5,839.0337,0.005667083,32.227127,0.9306488,26.08609,18.393707,892.9626,0.01335144,5.1337523,314.661,62.604797
2023-04-05 10:00:00,0.8,504.5901,0.0056582056,33.111908,0.783371,23.356842,18.180817,893.1789,0.040769577,3.1872735,315.90637,72.71555
2023-04-05 11:00:00,0.5,186.89374,0.005674809,33.973984,0.8905182,23.010498,18.94629,894.00525,0.05221367,1.4351671,317.99112,77.89799
2023-04-05 12:00:00,0.6,110.25348,0.0056568906,34.803833,0.95928955,22.763763,19.108978,894.89874,0.13136864,1.4519908,347.81305,79.87738
2023-04-05 13:00:00,0.8,77.88475,0.005678717,35.524178,0.9179077,22.420074,19.479797,896.12256,0.054597855,1.6853262,339.3115,83.46594
2023-04-05 14:00:00,0.6,66.65762,0.0056946203,36.20558,0.8720856,20.863861,18.80899,896.7355,0.13804436,1.3673035,1.7036326,88.04008
2023-04-05 15:00:00,0.5,98.36705,0.005701799,36.113907,0.750824,20.827728,18.77127,897.07635,0.06222725,1.3160328,331.1145,88.02825
2023-04-05 16:00:00,0.8,129.07552,0.0056946985,35.73088,0.71051025,20.967072,19.03366,897.076,0.07867813,1.3461286,273.3758,88.7187
2023-04-05 17:00:00,1.8,105.86006,0.005693782,35.08638,0.70233154,20.396027,18.72818,896.8646,0.056028366,2.1146913,225.28415,90.15834
2023-04-05 18:00:00,7.0,62.645905,0.005692225,34.014618,0.59552,20.572968,18.876953,896.2699,0.010728836,2.5819802,209.21101,90.012505
2023-04-05 19:00:00,10.6,81.446915,0.005687017,32.645233,0.55870056,20.378937,18.761993,895.7043,0.0009536743,3.1376753,200.69212,90.44446
2023-04-05 20:00:00,21.4,71.12042,0.005685594,31.148727,0.62939453,19.809479,18.509064,895.47144,0.0,3.2068255,193.00978,92.21689
2023-04-05 21:00:00,20.5,61.65976,0.0056763217,29.948593,0.65148926,19.98413,18.596405,895.5616,0.0,2.933874,194.11508,91.724464
2023-04-05 22:00:00,12.6,51.940598,0.0057172067,28.821,0.5480957,19.879974,18.156586,895.8278,0.0,3.65469,207.08731,89.80785
2023-04-05 23:00:00,8.8,40.21585,0.0057221875,27.734375,0.5730591,19.81308,18.018402,896.47534,0.00023841858,2.336335,189.85567,89.40154
2023-04-06 00:00:00,6.1,60.351837,0.0057188123,26.733566,0.65571594,20.296356,17.824432,896.817,0.0,2.8925545,189.521,85.71517
2023-04-06 01:00:00,4.4,214.08754,0.0057358965,26.21103,0.6156311,21.681091,16.766266,897.6062,0.0,1.5185974,242.47931,73.63059
2023-04-06 02:00:00,3.3,549.27905,0.005761314,25.828278,0.49560547,25.003082,16.592499,897.6632,0.0,2.2806964,308.3044,59.589584
2023-04-06 03:00:00,4.6,761.2407,0.0057699345,25.66948,0.7655182,25.403168,16.692596,897.6032,0.0042915344,3.1387534,317.82385,58.55821
2023-04-06 04:00:00,3.3,967.09204,0.00576419,25.893372,0.79138184,25.835968,16.62033,897.1143,0.0047683716,3.743926,310.32794,56.811886
2023-04-06 05:00:00,1.5,1132.7749,0.005751442,26.552612,0.8804321,27.329102,16.48172,895.9871,0.01001358,4.9586086,310.32758,51.570614
2023-04-06 06:00:00,4.9,1243.1748,0.005743593,27.231201,0.923996,27.060577,16.491913,895.3025,0.030517578,6.5631375,303.475,52.42331
2023-04-06 07:00:00,4.9,1267.0581,0.005722571,28.021194,0.94166565,27.061646,16.572998,894.4992,0.00500679,7.070216,303.39413,52.690952
2023-04-06 08:00:00,2.0,1179.7644,0.0057098903,28.134354,0.92930603,26.305908,17.066864,893.9719,0.0030994415,6.701708,298.40878,56.84167
2023-04-06 09:00:00,0.7,893.99097,0.0056925155,28.157196,0.9733124,25.595612,17.268341,893.6958,0.00500679,5.438322,283.51044,60.04337
2023-04-06 10:00:00,0.8,512.63965,0.005705785,29.651962,0.93222046,23.393372,17.646393,894.1971,0.008106232,2.9934938,277.48938,70.1568
2023-04-06 11:00:00,0.4,144.88083,0.005709972,29.334274,0.92907715,22.67807,18.859772,894.47845,0.015497208,1.7310917,210.76764,79.05483
2023-04-06 12:00:00,0.8,77.36702,0.0057270527,28.64656,0.91716003,22.039093,19.02536,895.27655,0.00023841858,3.532939,155.49713,83.04107
2023-04-06 13:00:00,0.2,49.834167,0.0057340898,28.221344,0.8917999,21.86966,18.8302,896.0483,0.014066696,3.8272977,161.55879,82.88794
2023-04-06 14:00:00,0.3,37.549866,0.005737964,27.951782,0.93037415,21.246857,18.292694,896.7318,0.07891655,4.308024,174.8696,83.25852
2023-04-06 15:00:00,0.2,40.137527,0.005751036,27.612198,0.9705658,20.894592,18.38031,897.00287,0.012874603,4.8157125,174.11284,85.54791
2023-04-06 16:00:00,0.1,38.634766,0.0057636946,27.822556,0.98646545,20.773651,18.236664,897.40393,0.00071525574,3.4460292,172.98917,85.41384
2023-04-06 17:00:00,0.6,36.514053,0.0057602935,28.235107,0.9564972,19.868225,17.881073,897.2477,0.008583069,3.0155177,170.9869,88.33033
2023-04-06 18:00:00,0.4,32.70459,0.0057483204,28.442215,0.9979553,19.525055,17.80954,896.99664,0.0059604645,3.1213148,178.41266,89.82617
2023-04-06 19:00:00,5.0,34.857468,0.005730707,28.19812,0.97869873,19.216888,17.392517,896.24445,0.00023841858,3.550096,186.3822,89.18845
2023-04-06 20:00:00,12.8,35.21939,0.005722422,27.625107,0.95980835,18.391052,16.628754,895.7428,0.0,3.678314,190.89815,89.475845
2023-04-06 21:00:00,41.7,32.43302,0.005720649,27.096039,0.948349,18.458893,16.102173,895.83276,0.0641346,3.1995957,188.42699,86.159256
2023-04-06 22:00:00,9.7,32.86403,0.005727481,26.679,0.9629822,18.7417,15.979401,895.9981,0.0,3.15884,205.8178,83.98733
2023-04-06 23:00:00,8.4,28.610718,0.0057429746,26.491285,0.9838867,18.522858,15.49057,896.11633,0.0,2.7620475,190.39677,82.52383
2023-04-07 00:00:00,5.6,37.900726,0.0057548843,26.845123,0.94477844,19.32071,15.892975,896.9702,0.0,4.3054476,181.99023,80.56252
2023-04-07 01:00:00,4.7,179.90794,0.0057719797,27.217957,0.9963074,20.739899,14.425262,897.37573,0.0,3.186482,189.23662,67.147
2023-04-07 02:00:00,3.4,511.51782,0.0057858527,27.950027,0.99090576,24.648346,14.305634,897.8201,0.0,1.6269913,213.4524,52.564747
2023-04-07 03:00:00,11.0,831.6389,0.0057902597,29.032928,0.98779297,25.246246,15.010742,897.7512,0.0,1.893688,319.23233,53.083492
2023-04-07 04:00:00,13.8,1052.3123,0.005791962,30.352097,1.0,25.282013,16.148834,897.27905,0.0,4.0161495,329.17386,56.97579
2023-04-07 05:00:00,8.6,1173.1006,0.0057883263,31.762314,0.9879608,26.566925,17.194763,896.63696,0.0333786,5.4991026,327.55295,56.4281
2023-04-07 06:00:00,25.5,1127.8799,0.0057734996,32.991425,0.9963074,26.523163,17.106628,895.61884,0.051259995,6.4791107,320.16208,56.259228
2023-04-07 07:00:00,23.5,985.0029,0.005755242,34.009544,0.9698639,26.385284,17.192352,895.1262,0.06270409,6.3924727,315.52954,57.027054
2023-04-07 08:00:00,11.0,821.43823,0.0057389624,34.65426,0.9323273,25.27182,17.902313,894.53827,0.052928925,5.9106627,309.40536,63.706726
2023-04-07 09:00:00,0.4,720.291,0.0057404265,34.982765,0.8773346,24.876984,18.02298,894.59735,0.10681152,4.970822,302.3966,65.72015
2023-04-07 10:00:00,0.5,432.73438,0.0056859776,35.937794,0.93577576,22.757416,18.144073,895.202,0.09727478,4.094048,308.82693,75.227066
2023-04-07 11:00:00,0.3,179.34378,0.005691342,35.74661,0.952301,22.284027,18.969574,895.93646,0.037431717,1.9028299,336.84702,81.527275
2023-04-07 12:00:00,0.2,116.07927,0.005694337,35.484554,0.90312195,22.10022,19.193573,896.5139,0.009059906,1.0967801,347.28973,83.6043
2023-04-07 13:00:00,0.4,77.43147,0.005689405,35.161076,0.9338074,22.302338,19.217987,897.2664,0.019311905,0.9351574,346.56293,82.70743
2023-04-07 14:00:00,0.3,31.84871,0.0056982785,34.301117,0.9681549,21.123108,19.170105,897.6178,0.007390976,1.007571,196.52124,88.62307
2023-04-07 15:00:00,0.2,41.965927,0.0057130717,33.663612,0.92915344,20.843811,18.80539,897.76526,0.00500679,1.8668962,202.0813,88.12888
2023-04-07 16:00:00,0.4,39.493866,0.0057261474,33.643585,0.923584,21.006042,19.216553,898.05853,0.00047683716,2.23877,245.82413,89.52112
2023-04-07 17:00:00,0.5,40.85527,0.005734928,32.956665,0.80262756,20.121521,18.950531,897.6524,0.008106232,2.2938387,216.05128,92.983
2023-04-07 18:00:00,27.0,44.2583,0.0057409704,31.755234,0.7919464,20.03003,18.856506,897.3496,0.0,2.8519967,191.26363,92.9636
2023-04-07 19:00:00,20.8,46.75331,0.0057291724,30.56337,0.83950806,19.945404,18.652496,896.4604,0.0,3.0972366,187.8953,92.26795
2023-04-07 20:00:00,15.9,51.34108,0.0057176054,29.655243,0.78460693,19.572418,18.365692,896.1917,0.0,3.119859,192.43001,92.746666
2023-04-07 21:00:00,19.2,46.09146,0.0057089403,28.840775,0.764801,19.537506,18.257843,896.1248,0.0,3.3637507,192.01387,92.3215
2023-04-07 22:00:00,15.9,39.204514,0.0057233013,28.702942,0.6918793,19.572052,18.155487,896.3195,0.0,4.169092,195.65102,91.53367
2023-04-07 23:00:00,10.0,27.356308,0.005705949,28.568848,0.4396515,19.647003,18.18277,896.7777,0.0,2.8842678,188.1284,91.26485
2023-04-08 00:00:00,9.7,48.43837,0.0057074837,28.516312,0.25315857,20.165741,18.316803,897.39484,0.0,2.621223,190.47937,89.12475
2023-04-08 01:00:00,8.9,369.48218,0.005718153,28.449615,0.34695435,21.023895,17.668365,897.9437,0.0,1.9769903,287.13248,81.15678
2023-04-08 02:00:00,7.4,671.34106,0.005732227,28.728012,0.45199585,24.988312,17.992462,898.4182,0.018119812,3.3010848,315.50766,65.16005
2023-04-08 03:00:00,6.9,923.01636,0.005725514,29.10025,0.70887756,25.5206,17.687378,898.6679,0.025749207,4.6797757,310.78607,61.927776
2023-04-08 04:00:00,6.3,1100.6699,0.005707346,29.26123,0.7977905,26.119629,17.366669,898.2111,0.023841858,5.5287323,307.13757,58.57081
2023-04-08 05:00:00,20.7,1183.2688,0.005697299,29.514252,0.8551941,27.587097,16.894806,897.42883,0.056028366,6.1939507,301.32697,52.14763
2023-04-08 06:00:00,26.9,1164.9404,0.005688578,30.016945,0.9516754,27.737762,16.943817,896.7936,0.07581711,6.943813,298.25848,51.851208
2023-04-08 07:00:00,14.1,979.9365,0.0056661107,31.035988,0.8729706,27.807281,16.789093,895.98334,0.089645386,6.988114,295.30487,51.13691
2023-04-08 08:00:00,4.1,896.99854,0.005645279,31.412552,0.9297943,26.40976,17.939056,895.4674,0.11444092,6.8393264,285.84564,59.690815
2023-04-08 09:00:00,0.9,711.6399,0.005650066,31.042557,0.88352966,26.047089,18.327942,895.128,0.05340576,4.5140834,274.40176,62.491234
2023-04-08 10:00:00,1.0,394.66644,0.0056723393,33.08026,0.94781494,22.810638,18.146057,895.6306,0.099897385,3.3815794,320.2533,74.9941
2023-04-08 11:00:00,1.1,164.5882,0.005667705,32.993546,0.94644165,21.44748,18.424194,895.9677,0.052690506,2.0804358,332.95255,82.92198
2023-04-08 12:00:00,1.3,84.30138,0.0056742653,32.428146,0.9844055,20.990692,18.628479,896.9328,0.13494492,1.5816674,30.1778,86.376
2023-04-08 13:00:00,0.9,48.45117,0.005681362,31.712616,0.984787,20.90747,18.76117,897.72345,0.040769577,2.133564,117.902405,87.542305
2023-04-08 14:00:00,0.5,53.809692,0.005686708,31.060902,0.969574,20.584503,18.955475,898.3476,0.010967255,2.7458653,139.56468,90.39047
2023-04-08 15:00:00,7.1,41.526764,0.0056988336,30.759941,0.98332214,20.249664,18.918182,898.78265,0.0,2.2405937,148.78304,92.06323
2023-04-08 16:00:00,1.0,45.01967,0.005703941,30.192116,0.9985199,20.339813,18.868256,898.4828,0.0,2.6391654,179.72809,91.26708
2023-04-08 17:00:00,7.8,39.852814,0.005703047,29.721416,0.9985199,19.32846,18.100555,898.22125,0.0,3.2302809,191.70798,92.610374
2023-04-08 18:00:00,10.5,44.47116,0.0057107285,29.5957,1.0,19.111206,17.875824,897.79974,0.0,2.3622215,200.22296,92.555
2023-04-08 19:00:00,14.3,43.29341,0.005705051,29.670288,1.0,19.009308,17.746246,897.1384,0.0,1.828594,208.79633,92.38823
2023-04-08 20:00:00,16.6,44.64334,0.005701449,30.089958,1.0,18.847382,17.785492,896.8903,0.0,1.6566553,211.53395,93.55769
2023-04-08 21:00:00,11.0,38.26471,0.005688444,30.237797,0.98890686,18.796051,17.559753,896.6613,0.0,1.497856,188.62875,92.532394
2023-04-08 22:00:00,10.1,32.277687,0.0057030544,30.182919,0.9922333,19.220673,18.14682,897.1203,0.0,0.553793,205.25346,93.50519
2023-04-08 23:00:00,7.3,32.813797,0.005699992,30.250595,0.9920349,19.015411,17.88556,897.1153,0.0,1.1045629,202.86449,93.16656
2023-04-09 00:00:00,5.1,39.052536,0.0056922995,30.665054,0.9924164,19.664276,18.013092,897.61615,0.0,1.8471408,199.65979,90.2005
2023-04-09 01:00:00,4.1,315.90845,0.0056678317,31.490326,0.98521423,20.754059,17.551239,897.92725,0.0,2.776921,267.62827,81.90756
2023-04-09 02:00:00,2.9,573.72046,0.005674619,32.57849,0.9772186,24.660797,18.154755,897.9443,0.0,4.9727316,295.82486,67.127625
2023-04-09 03:00:00,2.9,835.08813,0.005701132,33.4545,0.9152374,25.190247,17.933136,898.0321,0.032424927,6.9510503,301.11844,64.141014
2023-04-09 04:00:00,5.5,935.6206,0.0056935735,34.65631,0.802475,25.43106,17.79013,897.3081,0.11706352,8.941456,295.1806,62.662323
2023-04-09 05:00:00,11.6,856.7825,0.0056767054,36.267212,0.60453796,26.57071,17.99057,896.8028,0.18811226,9.079404,292.94946,59.31885
2023-04-09 06:00:00,34.3,875.948,0.005664762,39.140015,0.738266,25.479706,17.857727,896.5613,0.48542023,7.587194,289.31808,62.74789
2023-04-09 07:00:00,73.2,671.1931,0.005654175,39.478485,0.8749695,25.495392,18.66922,895.2805,2.9468536,6.2852182,282.66943,65.963585
2023-04-09 08:00:00,2.0,564.0967,0.0056530572,40.874588,0.97058105,24.595856,19.035492,895.33716,1.9578934,4.505283,253.639,71.207085
2023-04-09 09:00:00,0.6,371.00586,0.005653225,39.390934,0.9553833,24.437622,19.400421,894.66376,0.29420853,4.1576796,239.6402,73.53698
2023-04-09 10:00:00,0.8,258.1797,0.0056245774,39.0956,0.97372437,22.328705,19.482574,894.96674,0.24986267,3.3266618,279.16446,83.94546
2023-04-09 11:00:00,0.5,112.79297,0.0056250356,39.809883,0.9574127,21.56192,19.60379,895.7589,2.2101402,2.5977726,263.59692,88.63046
2023-04-09 12:00:00,0.4,70.41388,0.0056539252,39.643494,0.9859314,21.417938,19.72934,896.3286,0.12397766,1.548464,248.17255,90.11458
2023-04-09 13:00:00,0.4,57.134186,0.005673185,39.177612,0.9985199,21.6055,19.891418,897.4163,0.008583069,2.711086,208.15498,89.98573
2023-04-09 14:00:00,0.4,67.63274,0.0056912526,38.149437,1.0,21.22638,19.911346,898.0915,0.00071525574,3.8942974,221.07143,92.21348
2023-04-09 15:00:00,0.3,74.05478,0.0056931786,37.959858,0.9894409,21.0253,19.79831,898.0374,0.002861023,4.434473,222.75809,92.70697
2023-04-09 16:00:00,0.4,91.664444,0.005705841,37.74547,0.9959259,21.492523,19.844269,897.98944,0.01168251,4.58775,217.05582,90.34555
2023-04-09 17:00:00,0.6,116.37877,0.005716916,37.6379,0.9994507,20.809753,19.310394,897.51935,0.007867813,5.2509723,205.51263,91.139
2023-04-09 18:00:00,0.4,104.54277,0.0057082362,37.882767,0.9994507,20.64978,19.290863,897.275,0.00023841858,4.6724043,205.00351,91.929245
2023-04-09 19:00:00,0.7,64.48276,0.0056862235,38.308716,1.0,20.550385,19.141052,896.49664,0.002861023,3.8725476,202.48572,91.63517
2023-04-09 20:00:00,0.9,53.584244,0.0056801774,38.273666,0.9994507,20.001678,19.240662,896.3708,0.05674362,3.4769053,204.43033,95.38483
2023-04-09 21:00:00,1.5,57.51262,0.0056661256,37.954132,0.9953613,20.09433,19.373749,895.8095,0.082969666,3.9149652,208.17668,95.628265
2023-04-09 22:00:00,0.7,50.28299,0.005627122,37.137146,1.0,20.117981,19.199585,895.85565,0.071525574,3.7958488,197.87148,94.45883
2023-04-09 23:00:00,0.3,51.333694,0.0056224577,38.51053,1.0,20.058502,19.200104,896.9936,0.019073486,3.0904164,228.67593,94.81013
2023-04-10 00:00:00,0.8,93.61531,0.0056230985,38.595963,0.9959259,20.42276,19.2771,896.9465,0.019073486,3.783802,214.29013,93.14532
2023-04-10 01:00:00,0.4,426.14502,0.005624503,39.265427,0.93489075,20.89096,19.306854,897.4645,0.02861023,4.109271,238.12607,90.66491
2023-04-10 02:00:00,0.6,527.79956,0.0056061596,39.750336,0.8607483,23.591522,20.031525,897.7472,0.038146973,4.3690434,248.46133,80.460335
2023-04-10 03:00:00,0.5,921.49194,0.005589012,40.575882,0.9188385,23.405853,19.817352,897.9612,0.0667572,5.2752643,263.93652,80.293785
2023-04-10 04:00:00,1.0,836.4075,0.005569827,40.370506,1.0,23.914337,20.146576,897.1647,0.062942505,7.938135,272.91782,79.476
2023-04-10 05:00:00,2.3,975.67896,0.005556561,40.48178,0.9911194,24.357574,20.316711,896.2058,0.10752678,8.047214,271.23563,78.208
2023-04-10 06:00:00,2.6,651.8264,0.0055501685,40.213272,0.973526,23.317902,19.838348,895.34424,3.5750866,8.716929,258.795,80.82628
2023-04-10 07:00:00,2.3,648.02124,0.0055367798,40.776215,0.9938812,23.821411,19.853241,895.1616,1.6312599,6.7497735,259.72156,78.48298
2023-04-10 08:00:00,0.8,529.84033,0.005527798,38.855637,1.0,23.822662,19.376648,894.40533,0.5273819,6.0427732,250.73605,76.1888
2023-04-10 09:00:00,0.6,388.50098,0.005519431,38.885788,1.0,23.860443,19.473175,894.6308,0.1001358,4.3443027,240.99127,76.473495
2023-04-10 10:00:00,0.5,313.54877,0.0055136234,37.90236,1.0,22.20697,18.933624,894.66437,0.029563904,3.8364103,257.35214,81.72698
2023-04-10 11:00:00,0.1,111.253296,0.005511444,37.543182,1.0,21.72757,19.36795,894.84534,0.006914139,2.947945,234.17389,86.46062
2023-04-10 12:00:00,0.2,69.05928,0.005526975,37.36145,0.99057007,21.279785,19.29483,895.57306,0.0009536743,2.9995146,202.2297,88.45969
2023-04-10 13:00:00,0.2,59.419067,0.005549889,37.008545,0.9733429,21.397766,19.144745,896.26166,0.00071525574,3.1668172,215.07312,87.005325
2023-04-10 14:00:00,0.3,59.337753,0.00555392,36.8183,0.96443176,20.702057,19.025818,896.70154,0.0,3.0140023,214.70844,90.13292
2023-04-10 15:00:00,0.3,55.59453,0.005550716,36.85616,0.9768524,20.31607,19.016022,897.1587,0.0,3.0635405,212.24672,92.247795
